0.000001
0.948836,0.051164
0.968547,0.031453
0.951856,0.048144
0.972125,0.027875
0.932096,0.067904
0.921291,0.078709
0.914653,0.085347
0.949510,0.050490
0.940997,0.059003
0.573250,0.426750
0.961453,0.038547
0.983446,0.016554
0.951722,0.048278
0.781501,0.218499
0.967115,0.032885
0.950023,0.049977
0.724758,0.275242
0.959481,0.040519
0.968385,0.031615,
0.792588,0.207412,
0.965287,0.034713,
0.959737,0.040263,
0.938728,0.061272,
0.870734,0.129266,
0.953406,0.046594,
0.924637,0.075363,
0.947508,0.052492,
0.816857,0.183143,
0.971948,0.028052,
0.958569,0.041431,
0.956208,0.043792,
0.970133,0.029867,
0.969981,0.030019,
0.802882,0.197118,
0.604755,0.395245,
0.970522,0.029478,
0.906623,0.093377,
0.946981,0.053019,
0.983011,0.016989,
0.968639,0.031361,
0.883187,0.116813,
0.957794,0.042206,
0.922105,0.077895,
0.915067,0.084933,
0.850843,0.149157,
0.343139,0.656861,
0.922212,0.077788,
0.981225,0.018775,
0.789339,0.210661,
0.601812,0.398188,
0.953557,0.046443,
0.683107,0.316893,
0.973234,0.026766,
0.969048,0.030952,
0.946410,0.053590,
0.972315,0.027685,
0.968762,0.031238,
0.816643,0.183357,
0.925410,0.074590,
0.965479,0.034521,
0.835336,0.164664,
0.874970,0.125030,
0.951568,0.048432,
0.397229,0.602771,
0.927631,0.072369,
0.928760,0.071240,
0.967185,0.032815,
0.860069,0.139931,
0.922895,0.077105,
0.910084,0.089916,
0.918192,0.081808,
0.955190,0.044810,
0.714988,0.285012,
0.895124,0.104876,
0.954568,0.045432,
0.941677,0.058323,
0.888248,0.111752,
0.612661,0.387339,
0.952927,0.047073,
0.931413,0.068587,
0.970611,0.029389,
0.944645,0.055355,
0.091950,0.908050,
0.978947,0.021053,
0.134538,0.865462,
0.934988,0.065012,
0.969674,0.030326,
0.724208,0.275792,
0.827467,0.172533,
0.962784,0.037216,
0.946226,0.053774,
0.162779,0.837221,
0.950723,0.049277,
0.942893,0.057107,
0.957587,0.042413,
0.974649,0.025351,
0.962946,0.037054,
0.820035,0.179965,
0.960929,0.039071,
0.966693,0.033307,
0.932995,0.067005,
0.974162,0.025838,
0.966895,0.033105,
0.934052,0.065948,
0.933468,0.066532,
0.967471,0.032529,
0.864807,0.135193,
0.942106,0.057894,
0.908122,0.091878,
0.944651,0.055349,
0.899706,0.100294,
0.949661,0.050339,
0.942949,0.057051,
0.967475,0.032525,
0.970937,0.029063,
0.738790,0.261210,
0.972333,0.027667,
0.962100,0.037900,
0.941027,0.058973,
0.972244,0.027756,
0.958268,0.041732,
0.970075,0.029925,
0.961653,0.038347,
0.925089,0.074911,
0.945263,0.054737,
0.828344,0.171656,
0.939063,0.060937,
0.645410,0.354590,
0.871372,0.128628,
0.891069,0.108931,
0.543832,0.456168,
0.974156,0.025844,
0.952791,0.047209,
0.969406,0.030594,
0.314062,0.685938,
0.972978,0.027022,
0.944645,0.055355,
0.972635,0.027365,
0.970678,0.029322,
0.989021,0.010979,
0.933237,0.066763,
0.747902,0.252098,
0.987789,0.012211,
0.977243,0.022757,
0.970725,0.029275,
0.934793,0.065207,
0.952115,0.047885,
0.955418,0.044582,
0.786199,0.213801,
0.948622,0.051378,
0.960572,0.039428,
0.984614,0.015386,
0.956833,0.043167,
0.568591,0.431409,
0.911380,0.088620,
0.944019,0.055981,
0.928002,0.071998,
0.963644,0.036356,
0.977865,0.022135,
0.972852,0.027148,
0.975180,0.024820,
0.747798,0.252202,
0.964382,0.035618,
0.958095,0.041905,
0.976719,0.023281,
0.989666,0.010334,
0.937582,0.062418,
0.963253,0.036747,
0.956702,0.043298,
0.952406,0.047594,
0.957186,0.042814,
0.131639,0.868361,
0.934973,0.065027,
0.974387,0.025613,
0.953927,0.046073,
0.959802,0.040198,
0.965951,0.034049,
0.982237,0.017763,
0.976638,0.023362,
0.949916,0.050084,
0.968891,0.031109,
0.719035,0.280965,
0.929752,0.070248,
0.981772,0.018228,
0.924699,0.075301,
0.984776,0.015224,
0.929457,0.070543,
0.952926,0.047074,
0.931592,0.068408,
0.922899,0.077101,
0.959139,0.040861,
0.923132,0.076868,
0.975315,0.024685,
0.944559,0.055441,
0.966994,0.033006,
0.949525,0.050475,
0.774528,0.225472,
0.958686,0.041314,
0.737027,0.262973,
0.663921,0.336079,
0.970127,0.029873,
0.959122,0.040878,
0.952272,0.047728,
0.882870,0.117130,
0.957725,0.042275,
0.951729,0.048271,
0.961128,0.038872,
0.967046,0.032954,
0.645846,0.354154,
0.959187,0.040813,
0.973388,0.026612,
0.974589,0.025411,
0.977366,0.022634,
0.962416,0.037584,
0.981694,0.018306,
0.753836,0.246164,
0.921806,0.078194,
0.964807,0.035193,
0.942669,0.057331,
0.951285,0.048715,
0.971148,0.028852,
0.962683,0.037317,
0.948299,0.051701,
0.956134,0.043866,
0.969315,0.030685,
0.962778,0.037222,
0.968318,0.031682,
0.960878,0.039122,
0.973838,0.026162,
0.922297,0.077703,
0.843831,0.156169,
0.968669,0.031331,
0.972218,0.027782,
0.958535,0.041465,
0.971599,0.028401,
0.956058,0.043942,
0.930851,0.069149,
0.946273,0.053727,
0.877145,0.122855,
0.968647,0.031353,
0.671111,0.328889,
0.965597,0.034403,
0.659747,0.340253,
0.950998,0.049002,
0.937853,0.062147,
0.783367,0.216633,
0.935789,0.064211,
0.917708,0.082292,
0.887390,0.112610,
0.943152,0.056848,
0.962137,0.037863,
0.968986,0.031014,
0.747064,0.252936,
0.754200,0.245800,
0.959585,0.040415,
0.917661,0.082339,
0.941813,0.058187,
0.984730,0.015270,
0.958142,0.041858,
0.941458,0.058542,
0.955081,0.044919,
0.946018,0.053982,
0.981534,0.018466,
0.916648,0.083352,
0.930828,0.069172,
0.971027,0.028973,
0.944431,0.055569,
0.089327,0.910673,
0.944871,0.055129,
0.992646,0.007354,
0.964468,0.035532,
0.533652,0.466348,
0.897121,0.102879,
0.943323,0.056677,
0.977264,0.022736,
0.940320,0.059680,
0.920690,0.079310,
0.954875,0.045125,
0.970152,0.029848,
0.932053,0.067947,
0.978038,0.021962,
0.909078,0.090922,
0.959709,0.040291,
0.955224,0.044776,
0.951458,0.048542,
0.930546,0.069454,
0.365087,0.634913,
0.960906,0.039094,
0.972755,0.027245,
0.934355,0.065645,
0.923790,0.076210,
0.957850,0.042150,
0.253255,0.746745,
0.960754,0.039246,
0.982491,0.017509,
0.854772,0.145228,
0.964136,0.035864,
0.976191,0.023809,
0.967190,0.032810,
0.975794,0.024206,
0.880377,0.119623,
0.933719,0.066281,
0.916346,0.083654,
0.850482,0.149518,
0.973364,0.026636,
0.599256,0.400744,
0.945440,0.054560,
0.976085,0.023915,
0.963578,0.036422,
0.228062,0.771938,
0.974745,0.025255,
0.960038,0.039962,
0.956337,0.043663,
0.970478,0.029522,
0.974122,0.025878,
0.976097,0.023903,
0.827379,0.172621,
0.876374,0.123626,
0.963782,0.036218,
0.946110,0.053890,
0.896149,0.103851,
0.975573,0.024427,
0.893315,0.106685,
0.707573,0.292427,
0.945483,0.054517,
0.976552,0.023448,
0.983477,0.016523,
0.966220,0.033780,
0.934314,0.065686,
0.494323,0.505677,
0.883362,0.116638,
0.958104,0.041896,
0.846063,0.153937,
0.961900,0.038100,
0.960362,0.039638,
0.916155,0.083845,
0.970440,0.029560,
0.981081,0.018919,
0.889963,0.110037,
0.621107,0.378893,
0.898620,0.101380,
0.972250,0.027750,
0.968701,0.031299,
0.949482,0.050518,
0.971307,0.028693,
0.974526,0.025474,
0.940336,0.059664,
0.579303,0.420697,
0.965965,0.034035,
0.948801,0.051199,
0.949629,0.050371,
0.913204,0.086796,
0.943785,0.056215,
0.850121,0.149879,
0.911242,0.088758,
0.983361,0.016639,
0.967288,0.032712,
0.935446,0.064554,
0.929620,0.070380,
0.950283,0.049717,
0.940873,0.059127,
0.958897,0.041103,
0.966478,0.033522,
0.934852,0.065148,
0.958075,0.041925,
0.168347,0.831653,
0.812150,0.187850,
0.965376,0.034624,
0.951857,0.048143,
0.936975,0.063025,
0.983400,0.016600,
0.891343,0.108657,
0.945381,0.054619,
0.339156,0.660844,
0.960303,0.039697,
0.946701,0.053299,
0.856867,0.143133,
0.947875,0.052125,
0.985724,0.014276,
0.954295,0.045705,
0.978138,0.021862,
0.960581,0.039419,
0.965717,0.034283,
0.590460,0.409540,
0.954286,0.045714,
0.976686,0.023314,
0.918209,0.081791,
0.939900,0.060100,
0.936599,0.063401,
0.926769,0.073231,
0.962612,0.037388,
0.942299,0.057701,
0.028335,0.971665,
0.941386,0.058614,
0.909273,0.090727,
0.643397,0.356603,
0.151735,0.848265,
0.955129,0.044871,
0.970988,0.029012,
0.945792,0.054208,
0.950250,0.049750,
0.954224,0.045776,
0.935955,0.064045,
0.876658,0.123342,
0.925871,0.074129,
0.964705,0.035295,
0.927176,0.072824,
0.982512,0.017488,
0.971487,0.028513,
0.968779,0.031221,
0.762191,0.237809,
0.896067,0.103933,
0.968811,0.031189,
0.953828,0.046172,
0.951103,0.048897,
0.962230,0.037770,
0.914238,0.085762,
0.937845,0.062155,
0.973129,0.026871,
0.909633,0.090367,
0.748850,0.251150,
0.906550,0.093450,
0.910324,0.089676,
0.968627,0.031373,
0.371473,0.628527,
0.956580,0.043420,
0.678005,0.321995,
0.957510,0.042490,
0.941045,0.058955,
0.951162,0.048838,
0.957092,0.042908,
0.610527,0.389473,
0.944023,0.055977,
0.844654,0.155346,
0.990260,0.009740,
0.991288,0.008712,
0.956545,0.043455,
0.953327,0.046673,
0.967066,0.032934,
0.962792,0.037208,
0.944120,0.055880,
0.956959,0.043041,
0.967188,0.032812,
0.923269,0.076731,
0.976453,0.023547,
0.935288,0.064712,
0.942893,0.057107,
0.960565,0.039435,
0.922221,0.077779,
0.976068,0.023932,
0.977081,0.022919,
0.971247,0.028753,
0.940056,0.059944,
0.185441,0.814559,
0.974919,0.025081,
0.568131,0.431869,
0.895408,0.104592,
0.939436,0.060564,
0.957651,0.042349,
0.929566,0.070434,
0.945340,0.054660,
0.883827,0.116173,
0.755153,0.244847,
0.965539,0.034461,
0.941061,0.058939,
0.941459,0.058541,
0.902579,0.097421,
0.970007,0.029993,
0.942422,0.057578,
0.941648,0.058352,
0.944745,0.055255,
0.957761,0.042239,
0.988678,0.011322,
0.980136,0.019864,
0.604753,0.395247,
0.947559,0.052441,
0.942929,0.057071,
0.928964,0.071036,
0.549545,0.450455,
0.915212,0.084788,
0.893092,0.106908,
0.929926,0.070074,
0.917419,0.082581,
0.953396,0.046604,
0.981664,0.018336,
0.959661,0.040339,
0.700054,0.299946,
0.968732,0.031268,
0.932039,0.067961,
0.946719,0.053281,
0.305133,0.694867,
0.942079,0.057921,
0.972353,0.027647,
0.675510,0.324490,
0.938287,0.061713,
0.976665,0.023335,
0.906082,0.093918,
0.953255,0.046745,
0.531715,0.468285,
0.919918,0.080082,
0.157039,0.842961,
0.916762,0.083238,
0.927630,0.072370,
0.656420,0.343580,
0.954512,0.045488,
0.640768,0.359232,
0.951932,0.048068,
0.910826,0.089174,
0.888886,0.111114,
0.857274,0.142726,
0.884802,0.115198,
0.947013,0.052987,
0.964311,0.035689,
0.953500,0.046500,
0.942429,0.057571,
0.972177,0.027823,
0.969097,0.030903,
0.468134,0.531866,
0.136064,0.863936,
0.423351,0.576649,
0.808127,0.191873,
0.899194,0.100806,
0.914426,0.085574,
0.959637,0.040363,
0.965284,0.034716,
0.909443,0.090557,
0.947887,0.052113,
0.928646,0.071354,
0.870946,0.129054,
0.969982,0.030018,
0.959084,0.040916,
0.053594,0.946406,
0.975974,0.024026,
0.977879,0.022121,
0.977271,0.022729,
0.932786,0.067214,
0.976835,0.023165,
0.985437,0.014563,
0.901369,0.098631,
0.982095,0.017905,
0.933262,0.066738,
0.956095,0.043905,
0.950364,0.049636,
0.879409,0.120591,
0.954672,0.045328,
0.935191,0.064809,
0.900536,0.099464,
0.943736,0.056264,
0.980319,0.019681,
0.977277,0.022723,
0.957222,0.042778,
0.947044,0.052956,
0.927542,0.072458,
0.750815,0.249185,
0.975728,0.024272,
0.909006,0.090994,
0.947051,0.052949,
0.992536,0.007464,
0.967654,0.032346,
0.955969,0.044031,
0.947286,0.052714,
0.983524,0.016476,
0.951870,0.048130,
0.973948,0.026052,
0.974224,0.025776,
0.942173,0.057827,
0.965945,0.034055,
0.977209,0.022791,
0.899821,0.100179,
0.977813,0.022187,
0.971235,0.028765,
0.972065,0.027935,
0.935129,0.064871,
0.952729,0.047271,
0.974820,0.025180,
0.548922,0.451078,
0.978740,0.021260,
0.948176,0.051824,
0.918017,0.081983,
0.984979,0.015021,
0.979821,0.020179,
0.975778,0.024222,
0.962563,0.037437,
0.772848,0.227152,
0.947645,0.052355,
0.948768,0.051232,
0.943860,0.056140,
0.919160,0.080840,
0.965431,0.034569,
0.883106,0.116894,
0.984049,0.015951,
0.979966,0.020034,
0.958474,0.041526,
0.941870,0.058130,
0.975260,0.024740,
0.424437,0.575563,
0.934190,0.065810,
0.975572,0.024428,
0.968723,0.031277,
0.948552,0.051448,
0.946921,0.053079,
0.568174,0.431826,
0.961560,0.038440,
0.737989,0.262011,
0.977963,0.022037,
0.945804,0.054196,
0.770172,0.229828,
0.859081,0.140919,
0.788541,0.211459,
0.958317,0.041683,
0.943087,0.056913,
0.927985,0.072015,
0.953748,0.046252,
0.942266,0.057734,
0.937926,0.062074,
0.953943,0.046057,
0.984058,0.015942,
0.906542,0.093458,
0.687248,0.312752,
0.948636,0.051364,
0.988996,0.011004,
0.964557,0.035443,
0.969433,0.030567,
0.939166,0.060834,
0.938619,0.061381,
0.584491,0.415509,
0.892682,0.107318,
0.936501,0.063499,
0.962162,0.037838,
0.918438,0.081562,
0.850435,0.149565,
0.929665,0.070335,
0.971037,0.028963,
0.940645,0.059355,
0.962667,0.037333,
0.642882,0.357118,
0.977493,0.022507,
0.938512,0.061488,
0.964683,0.035317,
0.942446,0.057554,
0.406210,0.593790,
0.837722,0.162278,
0.737854,0.262146,
0.939343,0.060657,
0.192766,0.807234,
0.913124,0.086876,
0.942297,0.057703,
0.921179,0.078821,
0.530966,0.469034,
0.972333,0.027667,
0.866619,0.133381,
0.979604,0.020396,
0.915920,0.084080,
0.976640,0.023360,
0.982247,0.017753,
0.985995,0.014005,
0.962030,0.037970,
0.694992,0.305008,
0.983524,0.016476,
0.973147,0.026853,
0.962912,0.037088,
0.418026,0.581974,
0.964280,0.035720,
0.830731,0.169269,
0.835196,0.164804,
0.460784,0.539216,
0.558644,0.441356,
0.929951,0.070049,
0.938380,0.061620,
0.838834,0.161166,
0.939124,0.060876,
0.956358,0.043642,
0.954023,0.045977,
0.944356,0.055644,
0.954105,0.045895,
0.954543,0.045457,
0.977709,0.022291,
0.943986,0.056014,
0.939223,0.060777,
0.963863,0.036137,
0.954462,0.045538,
0.979861,0.020139,
0.966182,0.033818,
0.939883,0.060117,
0.906442,0.093558,
0.947391,0.052609,
0.677482,0.322518,
0.882649,0.117351,
0.930702,0.069298,
0.928207,0.071793,
0.977201,0.022799,
0.890447,0.109553,
0.506968,0.493032,
0.945496,0.054504,
0.958786,0.041214,
0.951298,0.048702,
0.963393,0.036607,
0.929312,0.070688,
0.973161,0.026839,
0.951934,0.048066,
0.948163,0.051837,
0.956950,0.043050,
0.949754,0.050246,
0.929037,0.070963,
0.963286,0.036714,
0.940990,0.059010,
0.945732,0.054268,
0.935229,0.064771,
0.981945,0.018055,
0.906488,0.093512,
0.966546,0.033454,
0.984679,0.015321,
0.932827,0.067173,
0.955422,0.044578,
0.966508,0.033492,
0.912181,0.087819,
0.965026,0.034974,
0.958905,0.041095,
0.978638,0.021362,
0.962608,0.037392,
0.964574,0.035426,
0.962899,0.037101,
0.950437,0.049563,
0.913886,0.086114,
0.329413,0.670587,
0.939087,0.060913,
0.975339,0.024661,
0.939143,0.060857,
0.976065,0.023935,
0.970820,0.029180,
0.897878,0.102122,
0.885314,0.114686,
0.962100,0.037900,
0.966155,0.033845,
0.939122,0.060878,
0.979858,0.020142,
0.983926,0.016074,
0.937743,0.062257,
0.965214,0.034786,
0.979282,0.020718,
0.804949,0.195051,
0.964109,0.035891,
0.948644,0.051356,
0.961416,0.038584,
0.957548,0.042452,
0.985885,0.014115,
0.583129,0.416871,
0.980347,0.019653,
0.873259,0.126741,
0.970017,0.029983,
0.136122,0.863878,
0.819722,0.180278,
0.970569,0.029431,
0.955077,0.044923,
0.934732,0.065268,
0.970567,0.029433,
0.933168,0.066832,
0.942067,0.057933,
0.945702,0.054298,
0.895756,0.104244,
0.883330,0.116670,
0.405853,0.594147,
0.825649,0.174351,
0.928607,0.071393,
0.973434,0.026566,
0.983339,0.016661,
0.747237,0.252763,
0.850352,0.149648,
0.928982,0.071018,
0.950515,0.049485,
0.740307,0.259693,
0.986136,0.013864,
0.968022,0.031978,
0.921714,0.078286,
0.593806,0.406194,
0.956138,0.043862,
0.968934,0.031066,
0.965724,0.034276,
0.901138,0.098862,
0.940287,0.059713,
0.944065,0.055935,
0.961450,0.038550,
0.916692,0.083308,
0.959364,0.040636,
0.954489,0.045511,
0.945384,0.054616,
0.962158,0.037842,
0.458667,0.541333,
0.917513,0.082487,
0.639564,0.360436,
0.670912,0.329088,
0.927455,0.072545,
0.862347,0.137653,
0.978441,0.021559,
0.966006,0.033994,
0.975733,0.024267,
0.937531,0.062469,
0.916647,0.083353,
0.878895,0.121105,
0.938887,0.061113,
0.954032,0.045968,
0.941183,0.058817,
0.732698,0.267302,
0.934135,0.065865,
0.943617,0.056383,
0.952644,0.047356,
0.961724,0.038276,
0.927200,0.072800,
0.971801,0.028199,
0.810461,0.189539,
0.960498,0.039502,
0.988374,0.011626,
0.743299,0.256701,
0.966512,0.033488,
0.939575,0.060425,
0.909800,0.090200,
0.941558,0.058442,
0.580380,0.419620,
0.932531,0.067469,
0.973608,0.026392,
0.963675,0.036325,
0.846496,0.153504,
0.573550,0.426450,
0.944977,0.055023,
0.842242,0.157758,
0.955251,0.044749,
0.950099,0.049901,
0.977141,0.022859,
0.841550,0.158450,
0.969974,0.030026,
0.963258,0.036742,
0.948972,0.051028,
0.949298,0.050702,
0.962872,0.037128,
0.795593,0.204407,
0.962636,0.037364,
0.945160,0.054840,
0.976187,0.023813,
0.462131,0.537869,
0.953283,0.046717,
0.727711,0.272289,
0.962737,0.037263,
0.907200,0.092800,
0.955638,0.044362,
0.911712,0.088288,
0.944336,0.055664,
0.878263,0.121737,
0.924800,0.075200,
0.976637,0.023363,
0.952992,0.047008,
0.935772,0.064228,
0.977273,0.022727,
0.925709,0.074291,
0.944403,0.055597,
0.938939,0.061061,
0.855891,0.144109,
0.450901,0.549099,
0.961232,0.038768,
0.986905,0.013095,
0.941392,0.058608,
0.637314,0.362686,
0.868020,0.131980,
0.985483,0.014517,
0.973546,0.026454,
0.917536,0.082464,
0.936418,0.063582,
0.978316,0.021684,
0.969236,0.030764,
0.874621,0.125379,
0.893653,0.106347,
0.099787,0.900213,
0.948394,0.051606,
0.960721,0.039279,
0.973908,0.026092,
0.944360,0.055640,
0.968343,0.031657,
0.958118,0.041882,
0.683436,0.316564,
0.962448,0.037552,
0.949436,0.050564,
0.950572,0.049428,
0.972905,0.027095,
0.964210,0.035790,
0.963602,0.036398,
0.956234,0.043766,
0.766855,0.233145,
0.675967,0.324033,
0.936688,0.063312,
0.828427,0.171573,
0.950536,0.049464,
0.277600,0.722400,
0.917266,0.082734,
0.975338,0.024662,
0.964783,0.035217,
0.962820,0.037180,
0.951667,0.048333,
0.945967,0.054033,
0.960012,0.039988,
0.982759,0.017241,
0.958163,0.041837,
0.895520,0.104480,
0.965939,0.034061,
0.934104,0.065896,
0.968541,0.031459,
0.988597,0.011403,
0.941442,0.058558,
0.967018,0.032982,
0.987316,0.012684,
0.697419,0.302581,
0.950761,0.049239,
0.985176,0.014824,
0.769683,0.230317,
0.369244,0.630756,
0.971386,0.028614,
0.953168,0.046832,
0.913924,0.086076,
0.788051,0.211949,
0.961289,0.038711,
0.949229,0.050771,
0.956456,0.043544,
0.967622,0.032378,
0.969188,0.030812,
0.980653,0.019347,
0.381317,0.618683,
0.561872,0.438128,
0.878452,0.121548,
0.928116,0.071884,
0.259761,0.740239,
0.705283,0.294717,
0.920435,0.079565,
0.946356,0.053644,
0.943206,0.056794,
0.912171,0.087829,
0.716922,0.283078,
0.726663,0.273337,
0.666746,0.333254,
0.951921,0.048079,
0.796133,0.203867,
0.952178,0.047822,
0.503940,0.496060,
0.943780,0.056220,
0.808099,0.191901,
0.932570,0.067430,
0.949756,0.050244,
0.826947,0.173053,
0.951035,0.048965,
0.973643,0.026357,
0.959953,0.040047,
0.941936,0.058064,
0.958905,0.041095,
0.934930,0.065070,
0.802272,0.197728,
0.951192,0.048808,
0.968357,0.031643,
0.078198,0.921802,
0.969942,0.030058,
0.948992,0.051008,
0.969478,0.030522,
0.951565,0.048435,
0.819908,0.180092,
0.940397,0.059603,
0.883495,0.116505,
0.928703,0.071297,
0.944214,0.055786,
0.946362,0.053638,
0.922165,0.077835,
0.980267,0.019733,
0.965986,0.034014,
0.958963,0.041037,
0.965323,0.034677,
0.956964,0.043036,
0.954822,0.045178,
0.981503,0.018497,
0.971395,0.028605,
0.882281,0.117719,
0.970950,0.029050,
0.170601,0.829399,
0.970973,0.029027,
0.940601,0.059399,
0.892303,0.107697,
0.924447,0.075553,
0.963478,0.036522,
0.948409,0.051591,
0.954046,0.045954,
0.916314,0.083686,
0.735793,0.264207,
0.974629,0.025371,
0.936573,0.063427,
0.976634,0.023366,
0.940850,0.059150,
0.911913,0.088087,
0.976895,0.023105,
0.934245,0.065755,
0.928684,0.071316,
0.861002,0.138998,
0.966898,0.033102,
0.980982,0.019018,
0.935146,0.064854,
0.926470,0.073530,
0.936808,0.063192,
0.980996,0.019004,
0.963051,0.036949,
0.932557,0.067443,
0.961492,0.038508,
0.985488,0.014512,
0.962409,0.037591,
0.936555,0.063445,
0.938476,0.061524,
0.962135,0.037865,
0.980105,0.019895,
0.980437,0.019563,
0.923779,0.076221,
0.766147,0.233853,
0.979043,0.020957,
0.154322,0.845678,
0.931482,0.068518,
0.946944,0.053056,
0.988480,0.011520,
0.949448,0.050552,
0.948769,0.051231,
0.977133,0.022867,
0.984029,0.015971,
0.958430,0.041570,
0.956024,0.043976,
0.955274,0.044726,
0.949580,0.050420,
0.752878,0.247122,
0.971518,0.028482,
0.966655,0.033345,
0.888304,0.111696,
0.934767,0.065233,
0.973297,0.026703,
0.972924,0.027076,
0.977514,0.022486,
0.912430,0.087570,
0.972633,0.027367,
0.923813,0.076187,
0.412387,0.587613,
0.947543,0.052457,
0.359342,0.640658,
0.952722,0.047278,
0.964056,0.035944,
0.957233,0.042767,
0.972348,0.027652,
0.808298,0.191702,
0.876333,0.123667,
0.944878,0.055122,
0.903068,0.096932,
0.952233,0.047767,
0.181487,0.818513,
0.972827,0.027173,
0.968393,0.031607,
0.983757,0.016243,
0.972166,0.027834,
0.978542,0.021458,
0.961395,0.038605,
0.968727,0.031273,
0.796626,0.203374,
0.874885,0.125115,
0.882805,0.117195,
0.783810,0.216190,
0.916465,0.083535,
0.974620,0.025380,
0.971615,0.028385,
0.943158,0.056842,
0.977823,0.022177,
0.109191,0.890809,
0.927628,0.072372,
0.944813,0.055187,
0.737349,0.262651,
0.806694,0.193306,
0.978908,0.021092,
0.842523,0.157477,
0.971657,0.028343,
0.927282,0.072718,
0.949672,0.050328,
0.899525,0.100475,
0.918428,0.081572,
0.909097,0.090903,
0.914788,0.085212,
0.712252,0.287748,
0.893657,0.106343,
0.960643,0.039357,
0.942789,0.057211,
0.839020,0.160980,
0.959741,0.040259,
0.980175,0.019825,
0.889236,0.110764,
0.980308,0.019692,
0.942173,0.057827,
0.941436,0.058564,
0.929354,0.070646,
0.959544,0.040456,
0.949520,0.050480,
0.925273,0.074727,
0.915067,0.084933,
0.956981,0.043019,
0.963621,0.036379,
0.957706,0.042294,
0.950490,0.049510,
0.855012,0.144988,
0.963665,0.036335,
0.983141,0.016859,
0.954891,0.045109,
0.707874,0.292126,
0.970418,0.029582,
0.957840,0.042160,
0.939849,0.060151,
0.905828,0.094172,
0.895565,0.104435,
0.957388,0.042612,
0.954219,0.045781,
0.934957,0.065043,
0.427916,0.572084,
0.973107,0.026893,
0.966544,0.033456,
0.957489,0.042511,
0.954629,0.045371,
0.892872,0.107128,
0.957937,0.042063,
0.960781,0.039219,
0.963665,0.036335,
0.941411,0.058589,
0.951369,0.048631,
0.951170,0.048830,
0.910377,0.089623,
0.979177,0.020823,
0.968590,0.031410,
0.947070,0.052930,
0.960318,0.039682,
0.967635,0.032365,
0.970547,0.029453,
